#Data tag : 22v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(1e30/cm2s),recorded(1e30/cm2s),avgpu,source
360927:8305,1724:1724,10/23/22 12:02:37,STABLE BEAMS,6800,11833.127468425,11541.233713205,34.4,BCM1FUT
360927:8305,1725:1725,10/23/22 12:03:01,STABLE BEAMS,6800,11826.813257401,11546.070874865,34.3,BCM1FUT
360927:8305,1726:1726,10/23/22 12:03:24,STABLE BEAMS,6800,11817.139934114,11559.530324686,34.3,BCM1FUT
360927:8305,1727:1727,10/23/22 12:03:47,STABLE BEAMS,6800,11811.699752301,11327.560572153,34.3,BCM1FUT
360927:8305,1728:1728,10/23/22 12:04:11,STABLE BEAMS,6800,11804.182501071,11514.357815000,34.3,BCM1FUT
360927:8305,1729:1729,10/23/22 12:04:34,STABLE BEAMS,6800,11798.184300608,6904.786761069,34.3,BCM1FUT
360927:8305,1730:1730,10/23/22 12:04:57,STABLE BEAMS,6800,11797.509278049,11538.248613441,34.3,BCM1FUT
360927:8305,1731:1731,10/23/22 12:05:20,STABLE BEAMS,6800,11789.981026451,11531.160376549,34.2,BCM1FUT
360927:8305,1732:1732,10/23/22 12:05:44,STABLE BEAMS,6800,11783.370805535,11535.154510035,34.2,BCM1FUT
360927:8305,1733:1733,10/23/22 12:06:07,STABLE BEAMS,6800,11777.685615533,11521.338048283,34.2,BCM1FUT
360927:8305,1734:1734,10/23/22 12:06:30,STABLE BEAMS,6800,11776.176565100,11331.341698519,34.2,BCM1FUT
360927:8305,1735:1735,10/23/22 12:06:54,STABLE BEAMS,6800,11775.553544278,11516.154875059,34.2,BCM1FUT
360927:8305,1736:1736,10/23/22 12:07:17,STABLE BEAMS,6800,11770.756383955,11279.775975170,34.2,BCM1FUT
360927:8305,1737:1737,10/23/22 12:07:40,STABLE BEAMS,6800,11773.955490871,11533.141442757,34.2,BCM1FUT
360927:8305,1738:1738,10/23/22 12:08:04,STABLE BEAMS,6800,11764.801184930,11521.635058209,34.2,BCM1FUT
360927:8305,1739:1739,10/23/22 12:08:27,STABLE BEAMS,6800,11759.578010369,11496.090204488,34.2,BCM1FUT
360927:8305,1740:1740,10/23/22 12:08:50,STABLE BEAMS,6800,11753.825818128,11457.596918025,34.1,BCM1FUT
360927:8305,1741:1741,10/23/22 12:09:14,STABLE BEAMS,6800,11750.454705464,11491.419048376,34.1,BCM1FUT
360927:8305,1742:1742,10/23/22 12:09:37,STABLE BEAMS,6800,11749.022657604,11493.992134370,34.1,BCM1FUT
360927:8305,1743:1743,10/23/22 12:10:00,STABLE BEAMS,6800,11748.015623949,11502.471417751,34.1,BCM1FUT
360927:8305,1744:1744,10/23/22 12:10:23,STABLE BEAMS,6800,11743.249464662,11292.886413327,34.1,BCM1FUT
360927:8305,1745:1745,10/23/22 12:10:47,STABLE BEAMS,6800,11737.270264834,11479.060635353,34.1,BCM1FUT
360927:8305,1746:1746,10/23/22 12:11:10,STABLE BEAMS,6800,11736.453237529,11490.444015790,34.1,BCM1FUT
360927:8305,1747:1747,10/23/22 12:11:33,STABLE BEAMS,6800,11734.758180879,11493.555119765,34.1,BCM1FUT
360927:8305,1748:1748,10/23/22 12:11:57,STABLE BEAMS,6800,11729.807015409,11490.526018531,34.1,BCM1FUT
360927:8305,1749:1749,10/23/22 12:12:20,STABLE BEAMS,6800,11725.618875439,11463.180104618,34.1,BCM1FUT
360927:8305,1750:1750,10/23/22 12:12:43,STABLE BEAMS,6800,11723.744812807,11471.739390673,34.0,BCM1FUT
360927:8305,1751:1751,10/23/22 12:13:07,STABLE BEAMS,6800,11718.034621970,11460.256006893,34.0,BCM1FUT
360927:8305,1752:1752,10/23/22 12:13:30,STABLE BEAMS,6800,11717.879616790,11437.571248759,34.0,BCM1FUT
360927:8305,1753:1753,10/23/22 12:13:53,STABLE BEAMS,6800,11717.892617224,11258.852275890,34.0,BCM1FUT
360927:8305,1754:1754,10/23/22 12:14:17,STABLE BEAMS,6800,11710.316364023,11420.925692457,34.0,BCM1FUT
360927:8305,1755:1755,10/23/22 12:14:40,STABLE BEAMS,6800,11706.364231941,11446.781556571,34.0,BCM1FUT
360927:8305,1756:1756,10/23/22 12:15:03,STABLE BEAMS,6800,11704.887182577,11435.045164336,34.0,BCM1FUT
360927:8305,1757:1757,10/23/22 12:15:27,STABLE BEAMS,6800,11704.786679218,9706.810405955,34.0,BCM1FUT
360927:8305,1758:1758,10/23/22 12:15:50,STABLE BEAMS,6800,11704.470168640,9923.924662011,34.0,BCM1FUT
360927:8305,1759:1759,10/23/22 12:16:13,STABLE BEAMS,6800,11702.158091370,11442.554415298,34.0,BCM1FUT
360927:8305,1760:1760,10/23/22 12:16:36,STABLE BEAMS,6800,11699.804012695,11443.589449890,34.0,BCM1FUT
360927:8305,1761:1761,10/23/22 12:17:00,STABLE BEAMS,6800,11693.996818616,11399.735484270,34.0,BCM1FUT
360927:8305,1762:1762,10/23/22 12:17:23,STABLE BEAMS,6800,11691.678741145,11435.576182083,34.0,BCM1FUT
360927:8305,1763:1763,10/23/22 12:17:46,STABLE BEAMS,6800,11689.403665111,11440.907360253,34.0,BCM1FUT
360927:8305,1764:1764,10/23/22 12:18:10,STABLE BEAMS,6800,11680.698374176,11431.423043283,33.9,BCM1FUT
360927:8305,1765:1765,10/23/22 12:18:33,STABLE BEAMS,6800,11673.630137953,11289.036284654,33.9,BCM1FUT
360927:8305,1766:1766,10/23/22 12:18:56,STABLE BEAMS,6800,11671.130054399,11429.118966280,33.9,BCM1FUT
360927:8305,1767:1767,10/23/22 12:19:20,STABLE BEAMS,6800,11665.377862158,11403.835121282,33.9,BCM1FUT
360927:8305,1768:1768,10/23/22 12:19:43,STABLE BEAMS,6800,11661.311726266,11368.694946882,33.9,BCM1FUT
360927:8305,1769:1769,10/23/22 12:20:06,STABLE BEAMS,6800,11657.141586898,11384.481474475,33.9,BCM1FUT
360927:8305,1770:1770,10/23/22 12:20:30,STABLE BEAMS,6800,11652.956447029,11358.044590942,33.8,BCM1FUT
360927:8305,1771:1771,10/23/22 12:20:53,STABLE BEAMS,6800,11650.442363007,11404.736151395,33.8,BCM1FUT
360927:8305,1772:1772,10/23/22 12:21:16,STABLE BEAMS,6800,11640.392027120,11373.402104197,33.8,BCM1FUT
360927:8305,1773:1773,10/23/22 12:21:40,STABLE BEAMS,6800,11639.855009173,11404.118130740,33.8,BCM1FUT
360927:8305,1774:1774,10/23/22 12:22:03,STABLE BEAMS,6800,11635.124851089,11383.757450277,33.8,BCM1FUT
360927:8305,1775:1775,10/23/22 12:22:26,STABLE BEAMS,6800,11632.365758878,11391.315702878,33.8,BCM1FUT
360927:8305,1776:1776,10/23/22 12:22:49,STABLE BEAMS,6800,11626.488562460,11376.040192363,33.8,BCM1FUT
360927:8305,1777:1777,10/23/22 12:23:13,STABLE BEAMS,6800,11624.704502836,11363.938787929,33.8,BCM1FUT
360927:8305,1778:1778,10/23/22 12:23:36,STABLE BEAMS,6800,11619.665334425,11363.685779473,33.7,BCM1FUT
360927:8305,1779:1779,10/23/22 12:23:59,STABLE BEAMS,6800,11616.888241613,11363.307766840,33.7,BCM1FUT
360927:8305,1780:1780,10/23/22 12:24:23,STABLE BEAMS,6800,11613.840139744,11378.913288383,33.7,BCM1FUT
360927:8305,1781:1781,10/23/22 12:24:46,STABLE BEAMS,6800,11608.575463796,11339.004954629,33.7,BCM1FUT
360927:8305,1782:1782,10/23/22 12:25:09,STABLE BEAMS,6800,11597.956608909,11348.662277381,33.7,BCM1FUT
360927:8305,1783:1783,10/23/22 12:25:33,STABLE BEAMS,6800,11592.837437824,11308.666940719,33.7,BCM1FUT
360927:8305,1784:1784,10/23/22 12:25:56,STABLE BEAMS,6800,11587.324253571,11350.970354518,33.6,BCM1FUT
360927:8305,1785:1785,10/23/22 12:26:19,STABLE BEAMS,6800,11585.215183085,11338.647942697,33.6,BCM1FUT
360927:8305,1786:1786,10/23/22 12:26:43,STABLE BEAMS,6800,11576.047876710,11328.591606610,33.6,BCM1FUT
360927:8305,1787:1787,10/23/22 12:27:06,STABLE BEAMS,6800,11571.038709301,11331.563705939,33.6,BCM1FUT
360927:8305,1788:1788,10/23/22 12:27:29,STABLE BEAMS,6800,11567.780600414,11334.468803029,33.6,BCM1FUT
360927:8305,1789:1789,10/23/22 12:27:52,STABLE BEAMS,6800,11562.996440525,11324.003453272,33.6,BCM1FUT
360927:8305,1790:1790,10/23/22 12:28:16,STABLE BEAMS,6800,11559.174312788,11306.718875614,33.6,BCM1FUT
360927:8305,1791:1791,10/23/22 12:28:39,STABLE BEAMS,6800,11544.868834692,11269.538633033,33.5,BCM1FUT
360927:8305,1792:1792,10/23/22 12:29:02,STABLE BEAMS,6800,11546.301882585,11315.857181020,33.5,BCM1FUT
360927:8305,1793:1793,10/23/22 12:29:26,STABLE BEAMS,6800,11543.092775335,11127.343880821,33.5,BCM1FUT
360927:8305,1794:1794,10/23/22 12:29:49,STABLE BEAMS,6800,11541.726729682,11313.440100240,33.5,BCM1FUT
360927:8305,1795:1795,10/23/22 12:30:12,STABLE BEAMS,6800,11535.833532728,11295.364496145,33.5,BCM1FUT
360927:8305,1796:1796,10/23/22 12:30:36,STABLE BEAMS,6800,11535.765530456,11251.562032247,33.5,BCM1FUT
360927:8305,1797:1797,10/23/22 12:30:59,STABLE BEAMS,6800,11531.539389216,11298.351595975,33.5,BCM1FUT
360927:8305,1798:1798,10/23/22 12:31:22,STABLE BEAMS,6800,11525.956202623,11125.103805957,33.5,BCM1FUT
360927:8305,1799:1799,10/23/22 12:31:46,STABLE BEAMS,6800,11526.708227756,11251.284022956,33.5,BCM1FUT
360927:8305,1800:1800,10/23/22 12:32:09,STABLE BEAMS,6800,11525.745195571,11294.909480938,33.5,BCM1FUT
360927:8305,1801:1801,10/23/22 12:32:32,STABLE BEAMS,6800,11522.018071009,11259.918311518,33.4,BCM1FUT
360927:8305,1802:1802,10/23/22 12:32:56,STABLE BEAMS,6800,11520.124007709,11273.639770095,33.5,BCM1FUT
360927:8305,1803:1803,10/23/22 12:33:19,STABLE BEAMS,6800,11515.404849992,11253.917110955,33.4,BCM1FUT
360927:8305,1804:1804,10/23/22 12:33:42,STABLE BEAMS,6800,11508.141607252,11099.665955812,33.4,BCM1FUT
360927:8305,1805:1805,10/23/22 12:34:05,STABLE BEAMS,6800,11504.393481988,11269.260623742,33.4,BCM1FUT
360927:8305,1806:1806,10/23/22 12:34:29,STABLE BEAMS,6800,11500.789361536,11258.900277495,33.4,BCM1FUT
360927:8305,1807:1807,10/23/22 12:34:52,STABLE BEAMS,6800,11500.382347934,8559.195052136,33.4,BCM1FUT
360927:8305,1808:1808,10/23/22 12:35:15,STABLE BEAMS,6800,11496.438216119,6679.908245528,33.4,BCM1FUT
360927:8305,1809:1809,10/23/22 12:35:39,STABLE BEAMS,6800,11495.254176548,11092.243707757,33.4,BCM1FUT
360927:8305,1810:1810,10/23/22 12:36:02,STABLE BEAMS,6800,11489.802994367,10894.127086611,33.4,BCM1FUT
360927:8305,1811:1811,10/23/22 12:36:25,STABLE BEAMS,6800,11486.102870707,11084.193438714,33.3,BCM1FUT
360927:8305,1812:1812,10/23/22 12:36:49,STABLE BEAMS,6800,11482.531751359,11083.154403989,33.3,BCM1FUT
360927:8305,1813:1813,10/23/22 12:37:12,STABLE BEAMS,6800,11478.988132929,11074.340109411,33.3,BCM1FUT
360927:8305,1814:1814,10/23/22 12:37:35,STABLE BEAMS,6800,11472.932430545,11019.406273498,33.3,BCM1FUT
360927:8305,1815:1815,10/23/22 12:37:59,STABLE BEAMS,6800,11468.605285930,10901.845344559,33.3,BCM1FUT
360927:8305,1816:1816,10/23/22 12:38:22,STABLE BEAMS,6800,11464.056133895,11041.403008638,33.3,BCM1FUT
360927:8305,1817:1817,10/23/22 12:38:45,STABLE BEAMS,6800,11458.638952851,10891.717006065,33.3,BCM1FUT
360927:8305,1818:1818,10/23/22 12:39:09,STABLE BEAMS,6800,11454.659819866,11043.645083570,33.3,BCM1FUT
360927:8305,1819:1819,10/23/22 12:39:32,STABLE BEAMS,6800,11449.017631302,11033.590747549,33.2,BCM1FUT
360927:8305,1820:1820,10/23/22 12:39:55,STABLE BEAMS,6800,11444.122467703,10830.007443704,33.2,BCM1FUT
360927:8305,1821:1821,10/23/22 12:40:18,STABLE BEAMS,6800,11441.053365133,11036.352839860,33.2,BCM1FUT
360927:8305,1822:1822,10/23/22 12:40:42,STABLE BEAMS,6800,11436.414210090,10988.317234488,33.2,BCM1FUT
360927:8305,1823:1823,10/23/22 12:41:05,STABLE BEAMS,6800,11425.764854184,10896.889178921,33.2,BCM1FUT
360927:8305,1824:1824,10/23/22 12:41:28,STABLE BEAMS,6800,11419.321638848,11030.380640266,33.2,BCM1FUT
360927:8305,1825:1825,10/23/22 12:41:52,STABLE BEAMS,6800,11416.869556899,11011.453007696,33.2,BCM1FUT
360927:8305,1826:1826,10/23/22 12:42:15,STABLE BEAMS,6800,11406.242201728,11006.631846571,33.1,BCM1FUT
360927:8305,1827:1827,10/23/22 12:42:38,STABLE BEAMS,6800,11404.726151061,11016.231167384,33.1,BCM1FUT
360927:8305,1828:1828,10/23/22 12:43:02,STABLE BEAMS,6800,11400.147998057,11010.391972236,33.1,BCM1FUT
360927:8305,1829:1829,10/23/22 12:43:25,STABLE BEAMS,6800,11396.693882619,11023.245401803,33.1,BCM1FUT
360927:8305,1830:1830,10/23/22 12:43:48,STABLE BEAMS,6800,11395.554844552,11025.904490671,33.1,BCM1FUT
360927:8305,1831:1831,10/23/22 12:44:12,STABLE BEAMS,6800,11389.328636469,10961.570340595,33.1,BCM1FUT
360927:8305,1832:1832,10/23/22 12:44:35,STABLE BEAMS,6800,11387.119562641,11006.972357951,33.1,BCM1FUT
360927:8305,1833:1833,10/23/22 12:44:58,STABLE BEAMS,6800,11382.536409470,10999.630612586,33.1,BCM1FUT
360927:8305,1834:1834,10/23/22 12:45:21,STABLE BEAMS,6800,11381.135362646,10985.262632402,33.0,BCM1FUT
360927:8305,1835:1835,10/23/22 12:45:45,STABLE BEAMS,6800,11382.746416488,10993.300401028,33.0,BCM1FUT
360927:8305,1836:1836,10/23/22 12:46:08,STABLE BEAMS,6800,11371.452039025,10957.141192571,33.0,BCM1FUT
360927:8305,1837:1837,10/23/22 12:46:31,STABLE BEAMS,6800,11367.970922685,11003.290734909,33.0,BCM1FUT
360927:8305,1838:1838,10/23/22 12:46:55,STABLE BEAMS,6800,11366.174862659,10833.158048999,33.0,BCM1FUT
360927:8305,1839:1839,10/23/22 12:47:18,STABLE BEAMS,6800,11363.409770249,10961.283331003,33.0,BCM1FUT
360927:8305,1840:1840,10/23/22 12:47:41,STABLE BEAMS,6800,11025.934491674,10720.174273030,33.0,BCM1FUT
360927:8305,1841:1841,10/23/22 12:48:05,STABLE BEAMS,6800,11127.233877145,10791.825667652,33.0,BCM1FUT
360927:8305,1842:1842,10/23/22 12:48:28,STABLE BEAMS,6800,10812.711365661,10492.097650607,33.0,BCM1FUT
360927:8305,1843:1843,10/23/22 12:48:51,STABLE BEAMS,6800,10877.479530242,10571.859316278,30.1,BCM1FUT
360927:8305,1844:1844,10/23/22 12:49:15,STABLE BEAMS,6800,11097.681889504,10730.029602400,30.0,BCM1FUT
360927:8305,1845:1845,10/23/22 12:49:38,STABLE BEAMS,6800,11345.175160840,10956.610174824,32.9,BCM1FUT
360927:8305,1846:1846,10/23/22 12:50:01,STABLE BEAMS,6800,11341.912051785,10825.311786773,32.9,BCM1FUT
360927:8305,1847:1847,10/23/22 12:50:25,STABLE BEAMS,6800,11337.951919436,10965.037456467,32.9,BCM1FUT
360927:8305,1848:1848,10/23/22 12:50:48,STABLE BEAMS,6800,11329.003620380,10943.885749568,32.9,BCM1FUT
360927:8305,1849:1849,10/23/22 12:51:11,STABLE BEAMS,6800,11323.333430880,10935.574471801,32.9,BCM1FUT
360927:8305,1850:1850,10/23/22 12:51:34,STABLE BEAMS,6800,11318.265261499,10945.509803845,32.9,BCM1FUT
360927:8305,1851:1851,10/23/22 12:51:58,STABLE BEAMS,6800,11315.731176809,10939.493602780,32.9,BCM1FUT
360927:8305,1852:1852,10/23/22 12:52:21,STABLE BEAMS,6800,11312.152057193,10802.403021152,32.9,BCM1FUT
360927:8305,1853:1853,10/23/22 12:52:44,STABLE BEAMS,6800,11316.069188105,10925.051120106,32.9,BCM1FUT
360927:8305,1854:1854,10/23/22 12:53:08,STABLE BEAMS,6800,11284.521133755,10925.272127492,32.8,BCM1FUT
360927:8305,1855:1855,10/23/22 12:53:31,STABLE BEAMS,6800,11280.736007255,10770.935969509,32.7,BCM1FUT
360927:8305,1856:1856,10/23/22 12:53:54,STABLE BEAMS,6800,11310.475001145,10949.453935659,32.8,BCM1FUT
360927:8305,1857:1857,10/23/22 12:54:18,STABLE BEAMS,6800,11291.823377799,10771.348983312,32.8,BCM1FUT
360927:8305,1858:1858,10/23/22 12:54:41,STABLE BEAMS,6800,11284.949148060,10931.825346504,32.8,BCM1FUT
360927:8305,1859:1859,10/23/22 12:55:04,STABLE BEAMS,6800,11285.051151469,10920.984984214,32.8,BCM1FUT
360927:8305,1860:1860,10/23/22 12:55:28,STABLE BEAMS,6800,11283.024083723,10894.151087413,32.8,BCM1FUT
360927:8305,1861:1861,10/23/22 12:55:51,STABLE BEAMS,6800,11272.582734769,10925.519135747,32.7,BCM1FUT
360927:8305,1862:1862,10/23/22 12:56:14,STABLE BEAMS,6800,11273.029749708,10699.690588456,32.7,BCM1FUT
360927:8305,1863:1863,10/23/22 12:56:38,STABLE BEAMS,6800,11268.465597172,10915.942815703,32.7,BCM1FUT
360927:8305,1864:1864,10/23/22 12:57:01,STABLE BEAMS,6800,11271.236689783,10914.449765804,32.7,BCM1FUT
360927:8305,1865:1865,10/23/22 12:57:24,STABLE BEAMS,6800,11261.367359946,10738.836896743,32.7,BCM1FUT
360927:8305,1866:1866,10/23/22 12:57:47,STABLE BEAMS,6800,11277.511899503,10923.876080836,32.7,BCM1FUT
360927:8305,1867:1867,10/23/22 12:58:11,STABLE BEAMS,6800,11276.960881088,10896.692172337,32.8,BCM1FUT
360927:8305,1868:1868,10/23/22 12:58:34,STABLE BEAMS,6800,11271.287691488,10915.108787829,32.7,BCM1FUT
360927:8305,1869:1869,10/23/22 12:58:57,STABLE BEAMS,6800,11257.804240865,10746.582155593,32.7,BCM1FUT
360927:8305,1870:1870,10/23/22 12:59:21,STABLE BEAMS,6800,11249.012947056,10891.593501938,32.7,BCM1FUT
360927:8305,1871:1871,10/23/22 12:59:44,STABLE BEAMS,6800,11248.294923059,10885.545799821,32.6,BCM1FUT
360927:8305,1872:1872,10/23/22 13:00:07,STABLE BEAMS,6800,11253.280089665,10751.034304386,32.7,BCM1FUT
360927:8305,1873:1873,10/23/22 13:00:31,STABLE BEAMS,6800,11254.899143775,10877.683537060,32.7,BCM1FUT
360927:8305,1874:1874,10/23/22 13:00:54,STABLE BEAMS,6800,11254.351125460,10904.647438206,32.7,BCM1FUT
360927:8305,1875:1875,10/23/22 13:01:17,STABLE BEAMS,6800,11231.758370400,10863.775072233,32.7,BCM1FUT
360927:8305,1876:1876,10/23/22 13:01:41,STABLE BEAMS,6800,11217.289886857,10746.436150714,32.6,BCM1FUT
360927:8305,1877:1877,10/23/22 13:02:04,STABLE BEAMS,6800,11181.926705003,10834.817104445,32.5,BCM1FUT
360927:8305,1878:1878,10/23/22 13:02:27,STABLE BEAMS,6800,11184.282783745,10833.488060028,32.5,BCM1FUT
360927:8305,1879:1879,10/23/22 13:02:51,STABLE BEAMS,6800,11184.203781104,10842.804371383,32.5,BCM1FUT
360927:8305,1880:1880,10/23/22 13:03:14,STABLE BEAMS,6800,11181.583693540,10846.267487122,32.5,BCM1FUT
360927:8305,1881:1881,10/23/22 13:03:37,STABLE BEAMS,6800,11164.133110333,10710.824960572,32.5,BCM1FUT
360927:8305,1882:1882,10/23/22 13:04:00,STABLE BEAMS,6800,11154.971804159,10829.573929216,32.4,BCM1FUT
360927:8305,1883:1883,10/23/22 13:04:24,STABLE BEAMS,6800,11150.718662017,10795.758799099,32.4,BCM1FUT
360927:8305,1884:1884,10/23/22 13:04:47,STABLE BEAMS,6800,11153.622759073,10813.912405801,32.4,BCM1FUT
360927:8305,1885:1885,10/23/22 13:05:10,STABLE BEAMS,6800,2651.580617013,2612.413708037,32.1,BCM1FUT
360927:8305,1886:1886,10/23/22 13:05:34,STABLE BEAMS,6800,2456.203687428,2446.078549042,5.6,BCM1FUT
360927:8305,1887:1887,10/23/22 13:05:57,STABLE BEAMS,6800,4706.838904666,4671.225414447,9.3,BCM1FUT
360927:8305,1888:1888,10/23/22 13:06:20,STABLE BEAMS,6800,7712.665760747,7608.746987735,19.9,BCM1FUT
360927:8305,1889:1889,10/23/22 13:06:44,STABLE BEAMS,6800,10069.628531500,9840.643878730,25.4,BCM1FUT
360927:8305,1890:1890,10/23/22 13:07:07,STABLE BEAMS,6800,11037.944893067,10722.320344753,32.2,BCM1FUT
360927:8305,1891:1891,10/23/22 13:07:30,STABLE BEAMS,6800,9941.994265905,9722.197920213,31.8,BCM1FUT
360927:8305,1892:1892,10/23/22 13:07:54,STABLE BEAMS,6800,7401.568363733,7297.964601249,24.1,BCM1FUT
360927:8305,1893:1893,10/23/22 13:08:17,STABLE BEAMS,6800,4606.314545097,4571.303175001,18.5,BCM1FUT
360927:8305,1894:1894,10/23/22 13:08:40,STABLE BEAMS,6800,2350.996071343,2341.613457772,8.5,BCM1FUT
360927:8305,1895:1895,10/23/22 13:09:03,STABLE BEAMS,6800,7031.377591791,6877.090835459,5.1,BCM1FUT
360927:8305,1896:1896,10/23/22 13:09:27,STABLE BEAMS,6800,1633.534893468,1628.534726361,3.4,BCM1FUT
360927:8305,1897:1897,10/23/22 13:09:50,STABLE BEAMS,6800,3535.357153221,3515.291782627,6.3,BCM1FUT
360927:8305,1898:1898,10/23/22 13:10:13,STABLE BEAMS,6800,6531.339880307,6458.985362186,16.1,BCM1FUT
360927:8305,1899:1899,10/23/22 13:10:37,STABLE BEAMS,6800,9393.520935681,9220.411150274,22.3,BCM1FUT
360927:8305,1900:1900,10/23/22 13:11:00,STABLE BEAMS,6800,10916.074820114,10629.222233372,31.3,BCM1FUT
360927:8305,1901:1901,10/23/22 13:11:23,STABLE BEAMS,6800,10157.033452611,9911.893259916,32.1,BCM1FUT
360927:8305,1902:1902,10/23/22 13:11:47,STABLE BEAMS,6800,7664.579153671,7556.105528434,25.3,BCM1FUT
360927:8305,1903:1903,10/23/22 13:12:10,STABLE BEAMS,6800,4540.033029939,4506.297602486,19.4,BCM1FUT
360927:8305,1904:1904,10/23/22 13:12:33,STABLE BEAMS,6800,2252.298372821,2243.535679968,8.5,BCM1FUT
360927:8305,1905:1905,10/23/22 13:12:57,STABLE BEAMS,6800,2395.200048659,2363.512289640,4.9,BCM1FUT
360927:8305,1906:1906,10/23/22 13:13:20,STABLE BEAMS,6800,11037.841889624,10742.459017796,32.0,BCM1FUT
360927:8305,1907:1907,10/23/22 13:13:43,STABLE BEAMS,6800,11030.215634751,10703.817726387,32.0,BCM1FUT
360927:8305,1908:1908,10/23/22 13:14:06,STABLE BEAMS,6800,11029.612614598,10724.397414169,32.0,BCM1FUT
360927:8305,1909:1909,10/23/22 13:14:30,STABLE BEAMS,6800,11021.034327908,10703.974731634,32.0,BCM1FUT
360927:8305,1910:1910,10/23/22 13:14:53,STABLE BEAMS,6800,11020.819320722,10706.645820903,32.0,BCM1FUT
360927:8305,1911:1911,10/23/22 13:15:16,STABLE BEAMS,6800,11019.744284794,10700.614619338,32.0,BCM1FUT
360927:8305,1912:1912,10/23/22 13:15:40,STABLE BEAMS,6800,11019.695283157,10712.906030122,32.0,BCM1FUT
360927:8305,1913:1913,10/23/22 13:16:03,STABLE BEAMS,6800,11016.759185031,10705.671788351,32.0,BCM1FUT
360927:8305,1914:1914,10/23/22 13:16:26,STABLE BEAMS,6800,11010.659981193,10665.888458774,32.0,BCM1FUT
360927:8305,1915:1915,10/23/22 13:16:50,STABLE BEAMS,6800,11007.968891255,10713.245041452,32.0,BCM1FUT
360927:8305,1916:1916,10/23/22 13:17:13,STABLE BEAMS,6800,11006.528843128,10676.178802682,32.0,BCM1FUT
360927:8305,1917:1917,10/23/22 13:17:36,STABLE BEAMS,6800,11007.074861376,10694.287407879,32.0,BCM1FUT
360927:8305,1918:1918,10/23/22 13:18:00,STABLE BEAMS,6800,11005.206798945,10667.324506767,31.9,BCM1FUT
360927:8305,1919:1919,10/23/22 13:18:23,STABLE BEAMS,6800,11001.241666428,8496.608960481,31.9,BCM1FUT
360927:8305,1920:1920,10/23/22 13:18:46,STABLE BEAMS,6800,11004.121762682,10709.017900179,31.9,BCM1FUT
360927:8305,1921:1921,10/23/22 13:19:10,STABLE BEAMS,6800,11008.690915386,10705.013766359,31.9,BCM1FUT
360927:8305,1922:1922,10/23/22 13:19:33,STABLE BEAMS,6800,11007.987891890,10711.625987343,32.0,BCM1FUT
360927:8305,1923:1923,10/23/22 13:19:56,STABLE BEAMS,6800,11003.944756767,10680.255938941,32.0,BCM1FUT
360927:8305,1924:1924,10/23/22 13:20:19,STABLE BEAMS,6800,11005.465807601,10685.905127740,32.0,BCM1FUT
360927:8305,1925:1925,10/23/22 13:20:43,STABLE BEAMS,6800,10999.390604565,10686.955162833,31.9,BCM1FUT
360927:8305,1926:1926,10/23/22 13:21:06,STABLE BEAMS,6800,10994.487440699,10567.713177712,31.9,BCM1FUT
360927:8305,1927:1927,10/23/22 13:21:29,STABLE BEAMS,6800,10991.325335020,3104.048738700,31.9,BCM1FUT
360927:8305,1928:1928,10/23/22 13:21:53,STABLE BEAMS,6800,10992.137362158,14.778385900,31.9,BCM1FUT
360927:8305,1929:1929,10/23/22 13:22:16,STABLE BEAMS,6800,10989.819284687,0,31.9,BCM1FUT
360927:8305,1930:1930,10/23/22 13:22:39,STABLE BEAMS,6800,10990.749315769,0,31.9,BCM1FUT
360927:8305,1931:1931,10/23/22 13:23:03,STABLE BEAMS,6800,10992.587377198,0,31.9,BCM1FUT
360927:8305,1932:0,10/23/22 13:23:26,STABLE BEAMS,6800,10995.049459482,0,31.9,BCM1FUT
360927:8305,1933:0,10/23/22 13:23:49,STABLE BEAMS,6800,10993.375403534,0,31.9,BCM1FUT
360927:8305,1934:0,10/23/22 13:24:13,STABLE BEAMS,6800,10987.796217075,0,31.9,BCM1FUT
360927:8305,1935:0,10/23/22 13:24:36,STABLE BEAMS,6800,10990.681313497,0,31.9,BCM1FUT
360927:8305,1936:0,10/23/22 13:24:59,STABLE BEAMS,6800,10341.590620595,0,31.9,BCM1FUT
#Summary:
#nfill,nrun,nls,ncms,totdelivered(1e30/cm2s),totrecorded(1e30/cm2s)
